Date,Open,High,Low,Close,Volume
2017-07-27,0.175209999,0.176602006,0.171979994,0.173456997,34575100
2017-07-28,0.173210993,0.174078003,0.162183002,0.165937006,74649800
2017-07-29,0.165217996,0.171565995,0.155475006,0.169871002,80897000
2017-07-30,0.169494003,0.170411006,0.164094001,0.165081993,40621700
2017-07-31,0.16505,0.169534996,0.162001997,0.167385995,57273800
2017-08-01,0.168024004,0.178332001,0.166124001,0.177053005,119957000
2017-08-02,0.177531004,0.179655001,0.171618,0.173113003,53441400
2017-08-03,0.173217997,0.175969005,0.171729997,0.174612001,31479000
2017-08-04,0.174555004,0.176053002,0.172224,0.173742995,45170000
2017-08-05,0.173865005,0.187843993,0.173267007,0.184736997,114270000
2017-08-06,0.185397997,0.189485997,0.180298001,0.180444002,74161600
2017-08-07,0.179716006,0.181847006,0.177605003,0.179021001,58052100
2017-08-08,0.179601997,0.194390997,0.178487003,0.192586005,180028000
2017-08-09,0.192526996,0.192913994,0.180629,0.182946995,97805400
2017-08-10,0.183167994,0.183500007,0.180013001,0.180399001,48162800
2017-08-11,0.180175006,0.182631001,0.177626997,0.179306999,54059700
2017-08-12,0.179221004,0.182598993,0.173242003,0.173852995,65229300
2017-08-13,0.173545003,0.174146995,0.162625,0.168091998,110199000
2017-08-14,0.168375999,0.180053994,0.165289,0.169991001,84388304
2017-08-15,0.16979,0.16979,0.158243999,0.161220998,100614000
2017-08-16,0.161238,0.161725998,0.153087005,0.160430998,107920000
2017-08-17,0.160787001,0.161000997,0.155909002,0.157498002,56084300
2017-08-18,0.157116994,0.168715999,0.154162005,0.158883005,146539008
2017-08-19,0.159553006,0.162348002,0.152305007,0.155056998,87062096
2017-08-20,0.154569,0.161204994,0.153431997,0.158735007,68542800
2017-08-21,0.158409998,0.205684006,0.154855996,0.191918001,447088992
2017-08-22,0.194970995,0.254658997,0.171482995,0.239286005,1450040064
2017-08-23,0.240987003,0.29766199,0.219991997,0.246827006,1770400000
2017-08-24,0.252371013,0.288783014,0.212542996,0.218958005,1342360064
2017-08-25,0.217199996,0.232183993,0.203022003,0.217828006,504484000
2017-08-26,0.218255997,0.229085997,0.210324004,0.212577,184120992
2017-08-27,0.212616995,0.212616995,0.197716996,0.202995002,193971008
2017-08-28,0.203425005,0.236259997,0.196610004,0.224508002,542467968
2017-08-29,0.224025995,0.225925997,0.214866996,0.218564004,269769984
2017-08-30,0.218870997,0.229804993,0.217475995,0.228006005,181186000
2017-08-31,0.227558002,0.261038005,0.225906998,0.255629987,432574016
2017-09-01,0.255802989,0.256161988,0.243833005,0.248478994,283576000
2017-09-02,0.249348,0.249679998,0.217774004,0.226668999,329928000
2017-09-03,0.227228999,0.236442998,0.218661994,0.228810996,186526000
2017-09-04,0.228781,0.228781,0.19596,0.204968005,239612992
2017-09-05,0.205109999,0.218674004,0.190231994,0.215188995,242636000
2017-09-06,0.214950994,0.226860002,0.214805007,0.226186007,163296992
2017-09-07,0.226382002,0.22721,0.219617993,0.223639995,103080000
2017-09-08,0.223615006,0.224307999,0.206102997,0.211518005,151328992
2017-09-09,0.211292997,0.211891994,0.206395,0.209995002,51185500
2017-09-10,0.209606007,0.216528997,0.197604999,0.213030994,117091000
2017-09-11,0.212513,0.220056996,0.210353002,0.214441001,138339008
2017-09-12,0.214860007,0.220623001,0.207607999,0.209303007,94519504
2017-09-13,0.209629998,0.209674001,0.196179003,0.200777993,105471000
2017-09-14,0.200426996,0.202010006,0.164167002,0.164167002,152532992
2017-09-15,0.165034994,0.189183995,0.150973007,0.181357995,289414016
2017-09-16,0.181924999,0.187417001,0.172279,0.179082006,84495200
2017-09-17,0.178377002,0.181121007,0.171017006,0.178393006,49161100
2017-09-18,0.178308994,0.190018997,0.178308994,0.189768001,88397904
2017-09-19,0.189818993,0.190679997,0.181334004,0.184040993,54046100
2017-09-20,0.183709994,0.186229005,0.180333003,0.182078004,34521600
2017-09-21,0.180980995,0.182108998,0.171148002,0.171754003,43583200
2017-09-22,0.171566993,0.175870001,0.169291005,0.17351,37244700
2017-09-23,0.173371002,0.178672001,0.171526998,0.177882001,32476700
2017-09-24,0.178175002,0.178939,0.174164996,0.175787002,20566500
2017-09-25,0.175519004,0.183665007,0.174939007,0.181486994,35622600
2017-09-26,0.181968004,0.191247001,0.180085003,0.186119005,70000704
2017-09-27,0.185296997,0.207687005,0.185098007,0.203299001,249934000
2017-09-28,0.202531993,0.203271002,0.191343993,0.196131006,117962000
2017-09-29,0.196105003,0.196202993,0.187171996,0.193606004,72291200
2017-09-30,0.193823993,0.199826002,0.193497002,0.197529003,54729300
2017-10-01,0.197622001,0.207185,0.196170002,0.206532001,51345500
